ticker,price,quotetime
DH5J,12,2017-08-28T16:10:05.7051528Z
21FQ,2,2017-08-29T09:20:05.7051528Z
3G3Y,2,2017-08-29T10:01:05.7051528Z
XMSH,4,2017-08-28T15:39:05.7051528Z
KV5X,8,2017-08-29T09:03:05.7051528Z
V20F,0,2017-08-29T10:06:05.7051528Z
1PZ2,0,2017-08-28T16:16:05.7051528Z
XUDH,16,2017-08-28T16:18:05.7051528Z
ZUZ3,7,2017-08-28T15:58:05.7051528Z
QXY5,3,2017-08-28T16:23:05.7051528Z
R4NX,12,2017-08-28T16:34:05.7051528Z
UH1P,0,2017-08-28T16:07:05.7051528Z
HIRY,0,2017-08-28T15:34:05.7051528Z
J1IP,11,2017-08-28T16:27:05.7051528Z
AXTV,7,2017-08-28T16:44:05.7051528Z
W1A3,10,2017-08-28T15:38:05.7051528Z
HKPE,0,2017-08-28T16:33:05.7051528Z
H3XQ,4,2017-08-28T15:36:05.7051528Z
ZUZ3,9,2017-08-28T15:55:05.7051528Z
M5BI,4,2017-08-28T16:10:05.7051528Z
0KO1,9,2017-08-29T09:02:05.7051528Z
4U0Z,3,2017-08-29T09:46:05.7051528Z
WK0Z,4,2017-08-29T10:15:05.7051528Z
2TRU,7,2017-08-28T16:48:05.7051528Z
K2KI,4,2017-08-28T16:35:05.7051528Z
Q3DH,16,2017-08-28T16:36:05.7051528Z
HXA2,19,2017-08-28T16:49:05.7051528Z
3G3Y,0,2017-08-29T10:05:05.7051528Z
FX4F,0,2017-08-28T15:21:05.7051528Z
BW5P,23,2017-08-28T16:56:05.7051528Z
ALNY,7,2017-08-28T15:49:05.7051528Z
UH1P,0,2017-08-28T16:05:05.7051528Z
SUR1,1,2017-08-28T16:16:05.7051528Z
UUYC,0,2017-08-28T16:35:05.7051528Z
YCRV,14,2017-08-29T09:02:05.7051528Z
ANNV,0,2017-08-28T16:48:05.7051528Z
0AAH,15,2017-08-29T09:24:05.7051528Z
OKIB,0,2017-08-28T16:54:05.7051528Z
3PMW,0,2017-08-29T09:41:05.7051528Z
VZXG,0,2017-08-29T09:23:05.7051528Z
LJU5,16,2017-08-28T16:50:05.7051528Z
REZR,12,2017-08-29T09:03:05.7051528Z
1PZ2,0,2017-08-28T16:18:05.7051528Z
K2KI,0,2017-08-28T16:37:05.7051528Z
BF0G,0,2017-08-29T10:10:05.7051528Z
H3XQ,6,2017-08-28T15:41:05.7051528Z
SWDN,3,2017-08-29T09:11:05.7051528Z
DH5J,7,2017-08-28T16:13:05.7051528Z
LZCW,4,2017-08-28T16:25:05.7051528Z
JEKQ,13,2017-08-29T09:20:05.7051528Z
YCRV,15,2017-08-28T16:58:05.7051528Z
BF0G,0,2017-08-29T10:15:05.7051528Z
BW5P,27,2017-08-28T16:57:05.7051528Z
LZCW,4,2017-08-28T16:22:05.7051528Z
2T0Y,9,2017-08-28T16:55:05.7051528Z
FFAU,4,2017-08-28T15:56:05.7051528Z
CIAW,1,2017-08-28T15:41:05.7051528Z
XUDH,13,2017-08-28T16:19:05.7051528Z
0U0B,39,2017-08-28T16:30:05.7051528Z
DQTM,1,2017-08-28T16:29:05.7051528Z
XIQY,0,2017-08-28T16:14:05.7051528Z
21Y5,2,2017-08-28T16:33:05.7051528Z
G3XP,14,2017-08-28T16:56:05.7051528Z
3I10,15,2017-08-28T16:50:05.7051528Z
J1IP,9,2017-08-28T16:29:05.7051528Z
OKIB,0,2017-08-28T16:58:05.7051528Z
GARC,3,2017-08-28T15:54:05.7051528Z
EE0S,1,2017-08-28T16:28:05.7051528Z
3G3Y,0,2017-08-29T10:09:05.7051528Z
BW5P,22,2017-08-28T16:58:05.7051528Z
UH1P,0,2017-08-28T16:11:05.7051528Z
UZBV,7,2017-08-28T16:36:05.7051528Z
B5YG,0,2017-08-28T16:26:05.7051528Z
DBWM,0,2017-08-28T16:42:05.7051528Z
VSJV,8,2017-08-28T15:58:05.7051528Z
3PMW,3,2017-08-29T09:43:05.7051528Z
2TRU,11,2017-08-28T16:51:05.7051528Z
21Y5,0,2017-08-28T16:38:05.7051528Z
UBJP,1,2017-08-28T16:53:05.7051528Z
REZR,15,2017-08-28T16:58:05.7051528Z
AXTV,7,2017-08-28T16:46:05.7051528Z
1ZNS,0,2017-08-28T15:55:05.7051528Z
3HLN,3,2017-08-28T16:56:05.7051528Z
GSWR,2,2017-08-28T16:03:05.7051528Z
C42A,35,2017-08-28T16:49:05.7051528Z
0F2E,24,2017-08-28T16:56:05.7051528Z
LOL4,0,2017-08-28T16:18:05.7051528Z
11H1,1,2017-08-28T16:00:05.7051528Z
AHDH,0,2017-08-29T09:33:05.7051528Z
YVGA,9,2017-08-29T10:00:05.7051528Z
S0PH,6,2017-08-28T16:03:05.7051528Z
0KO1,5,2017-08-29T09:03:05.7051528Z
AXTV,9,2017-08-28T16:51:05.7051528Z
UNU4,7,2017-08-28T15:49:05.7051528Z
JWUI,21,2017-08-28T16:46:05.7051528Z
G3XP,16,2017-08-28T16:51:05.7051528Z
FFSE,2,2017-08-29T09:12:05.7051528Z
LOL4,3,2017-08-28T16:22:05.7051528Z
XCCN,2,2017-08-29T09:25:05.7051528Z
UNU4,9,2017-08-28T15:54:05.7051528Z
NRRO,0,2017-08-29T09:35:05.7051528Z
AHDH,0,2017-08-29T09:28:05.7051528Z
FFSE,3,2017-08-29T09:11:05.7051528Z
ZUZ3,7,2017-08-28T16:03:05.7051528Z
UBJP,3,2017-08-28T16:56:05.7051528Z
JWUI,22,2017-08-28T16:52:05.7051528Z
JWUI,25,2017-08-28T16:48:05.7051528Z
1ROG,8,2017-08-28T16:31:05.7051528Z
CIAW,0,2017-08-28T15:51:05.7051528Z
UXWV,27,2017-08-29T09:43:05.7051528Z
XIHC,11,2017-08-28T16:13:05.7051528Z
L3AP,0,2017-08-28T16:09:05.7051528Z
CIAW,2,2017-08-28T15:50:05.7051528Z
OHBR,7,2017-08-28T15:57:05.7051528Z
FX4F,0,2017-08-28T15:26:05.7051528Z
W1A3,8,2017-08-28T15:39:05.7051528Z
DBLL,0,2017-08-28T16:12:05.7051528Z
21FQ,0,2017-08-29T09:25:05.7051528Z
M5BI,5,2017-08-28T16:11:05.7051528Z
LOL4,0,2017-08-28T16:21:05.7051528Z
XIQY,3,2017-08-28T16:16:05.7051528Z
WSZR,7,2017-08-28T16:50:05.7051528Z
ANNV,1,2017-08-28T16:53:05.7051528Z
BRC2,1,2017-08-28T16:23:05.7051528Z
L3AP,0,2017-08-28T16:14:05.7051528Z
LJU5,20,2017-08-28T16:53:05.7051528Z
KV5X,7,2017-08-29T09:05:05.7051528Z
DBLL,0,2017-08-28T16:15:05.7051528Z
JQTM,8,2017-08-28T16:50:05.7051528Z
21Y5,0,2017-08-28T16:41:05.7051528Z
WSZR,11,2017-08-28T16:53:05.7051528Z
0KO1,9,2017-08-29T09:07:05.7051528Z
CIAW,3,2017-08-28T15:46:05.7051528Z
AO1H,0,2017-08-28T16:26:05.7051528Z
FFSE,2,2017-08-29T09:16:05.7051528Z
WTKH,10,2017-08-28T16:38:05.7051528Z
BW5P,17,2017-08-29T09:00:05.7051528Z
XUDH,12,2017-08-28T16:20:05.7051528Z
EE0S,3,2017-08-28T16:29:05.7051528Z
EE0S,7,2017-08-28T16:33:05.7051528Z
UNU4,6,2017-08-28T15:55:05.7051528Z
XCCN,2,2017-08-29T09:28:05.7051528Z
5LCH,12,2017-08-28T16:19:05.7051528Z
ANNV,2,2017-08-28T16:59:05.7051528Z
UH1P,0,2017-08-28T16:12:05.7051528Z
3IP1,10,2017-08-28T16:24:05.7051528Z
UYP5,14,2017-08-28T16:21:05.7051528Z
21FQ,0,2017-08-29T09:28:05.7051528Z
C42A,36,2017-08-28T16:52:05.7051528Z
VSJV,12,2017-08-28T16:03:05.7051528Z
BEHY,14,2017-08-28T16:20:05.7051528Z
HIRY,0,2017-08-28T15:39:05.7051528Z
UZBV,11,2017-08-28T16:37:05.7051528Z
VLDE,16,2017-08-28T16:27:05.7051528Z
Y0LZ,20,2017-08-28T16:54:05.7051528Z
UH1P,0,2017-08-28T16:15:05.7051528Z
3IP1,6,2017-08-28T16:23:05.7051528Z
3G3Y,0,2017-08-29T10:11:05.7051528Z
VZXG,0,2017-08-29T09:25:05.7051528Z
LJU5,21,2017-08-28T16:56:05.7051528Z
SKGG,31,2017-08-28T16:17:05.7051528Z
5T3E,10,2017-08-28T15:37:05.7051528Z
3I10,16,2017-08-28T16:51:05.7051528Z
Q3DH,16,2017-08-28T16:40:05.7051528Z
R4NX,12,2017-08-28T16:35:05.7051528Z
5T3E,14,2017-08-28T15:38:05.7051528Z
LOL4,0,2017-08-28T16:26:05.7051528Z
Q3DH,19,2017-08-28T16:43:05.7051528Z
ANNV,0,2017-08-28T16:57:05.7051528Z
UUYC,1,2017-08-28T16:39:05.7051528Z
DBZG,0,2017-08-29T09:00:05.7051528Z
WSZR,14,2017-08-28T16:57:05.7051528Z
VLDE,18,2017-08-28T16:30:05.7051528Z
UXWV,24,2017-08-29T09:48:05.7051528Z
SUR1,0,2017-08-28T16:18:05.7051528Z
REZR,9,2017-08-29T09:07:05.7051528Z
YCRV,15,2017-08-29T09:07:05.7051528Z
KV5X,4,2017-08-29T09:10:05.7051528Z
0U0B,35,2017-08-28T16:34:05.7051528Z
B5YG,0,2017-08-28T16:29:05.7051528Z
ALNY,3,2017-08-28T15:50:05.7051528Z
GZUU,4,2017-08-28T16:53:05.7051528Z
QXY5,2,2017-08-28T16:24:05.7051528Z
0F2E,19,2017-08-29T09:01:05.7051528Z
B5YG,0,2017-08-28T16:28:05.7051528Z
XX45,2,2017-08-29T09:04:05.7051528Z
UUYC,0,2017-08-28T16:40:05.7051528Z
WK0Z,1,2017-08-29T10:20:05.7051528Z
3IP1,5,2017-08-28T16:28:05.7051528Z
HXA2,20,2017-08-28T16:54:05.7051528Z
DBZG,2,2017-08-29T09:09:05.7051528Z
GHRC,12,2017-08-29T09:14:05.7051528Z
HKPE,0,2017-08-28T16:38:05.7051528Z
V20F,0,2017-08-29T10:10:05.7051528Z
JM3Q,29,2017-08-28T15:36:05.7051528Z
CU14,30,2017-08-28T16:49:05.7051528Z
0U0B,39,2017-08-28T16:39:05.7051528Z
DBZG,0,2017-08-29T09:04:05.7051528Z
3HLN,0,2017-08-28T16:58:05.7051528Z
DBLL,6,2017-08-28T16:24:05.7051528Z
SWDN,0,2017-08-29T09:15:05.7051528Z
QXY5,3,2017-08-28T16:28:05.7051528Z
GSWR,0,2017-08-28T16:08:05.7051528Z
DH5J,11,2017-08-28T16:14:05.7051528Z
4U0Z,0,2017-08-29T09:47:05.7051528Z
JQTM,7,2017-08-28T16:52:05.7051528Z
11H1,0,2017-08-28T16:01:05.7051528Z
0F2E,20,2017-08-29T09:04:05.7051528Z
2T0Y,5,2017-08-28T16:59:05.7051528Z
DBLL,2,2017-08-28T16:19:05.7051528Z
ALNY,0,2017-08-28T15:51:05.7051528Z
3HLN,2,2017-08-29T09:03:05.7051528Z
J1IP,13,2017-08-28T16:33:05.7051528Z
SUR1,4,2017-08-28T16:22:05.7051528Z
GZUU,8,2017-08-28T16:57:05.7051528Z
ANNV,4,2017-08-29T09:01:05.7051528Z
WSZR,16,2017-08-29T09:00:05.7051528Z
MFHL,37,2017-08-29T09:25:05.7051528Z
L3AP,2,2017-08-28T16:18:05.7051528Z
YVGA,5,2017-08-29T10:03:05.7051528Z
BEHY,12,2017-08-28T16:23:05.7051528Z
XMSH,5,2017-08-28T15:44:05.7051528Z
Q3DH,15,2017-08-28T16:47:05.7051528Z
L3AP,1,2017-08-28T16:20:05.7051528Z
UZBV,12,2017-08-28T16:42:05.7051528Z
WK0Z,3,2017-08-29T10:25:05.7051528Z
S0PH,4,2017-08-28T16:08:05.7051528Z
JQTM,6,2017-08-28T16:54:05.7051528Z
21Y5,0,2017-08-28T16:44:05.7051528Z
1ROG,9,2017-08-28T16:33:05.7051528Z
XUDH,12,2017-08-28T16:23:05.7051528Z
DBWM,3,2017-08-28T16:45:05.7051528Z
XIHC,10,2017-08-28T16:18:05.7051528Z
BF0G,2,2017-08-29T10:20:05.7051528Z
DBWM,0,2017-08-28T16:46:05.7051528Z
2TRU,7,2017-08-28T16:56:05.7051528Z
BRC2,0,2017-08-28T16:24:05.7051528Z
V20F,4,2017-08-29T10:14:05.7051528Z
FFAU,0,2017-08-28T15:58:05.7051528Z
CU14,28,2017-08-28T16:54:05.7051528Z
DQTM,4,2017-08-28T16:32:05.7051528Z
5LCH,10,2017-08-28T16:20:05.7051528Z
3I10,16,2017-08-28T16:58:05.7051528Z
OKIB,1,2017-08-29T09:00:05.7051528Z
LZCW,6,2017-08-28T16:28:05.7051528Z
XIQY,5,2017-08-28T16:17:05.7051528Z
3I10,15,2017-08-28T16:54:05.7051528Z
GSWR,4,2017-08-28T16:12:05.7051528Z
S0PH,7,2017-08-28T16:13:05.7051528Z
3PMW,7,2017-08-29T09:48:05.7051528Z
1PZ2,0,2017-08-28T16:23:05.7051528Z
BF0G,0,2017-08-29T10:23:05.7051528Z
3HLN,1,2017-08-29T09:06:05.7051528Z
UBJP,1,2017-08-29T09:01:05.7051528Z
ZUZ3,2,2017-08-28T16:06:05.7051528Z
UH1P,0,2017-08-28T16:18:05.7051528Z
SWDN,3,2017-08-29T09:16:05.7051528Z
UBJP,0,2017-08-29T09:03:05.7051528Z
0KO1,5,2017-08-29T09:10:05.7051528Z
K2KI,0,2017-08-28T16:42:05.7051528Z
0AAH,18,2017-08-29T09:29:05.7051528Z
JEKQ,15,2017-08-29T09:21:05.7051528Z
G3XP,17,2017-08-28T16:57:05.7051528Z
GARC,5,2017-08-28T15:56:05.7051528Z
CIAW,1,2017-08-28T15:55:05.7051528Z
AO1H,0,2017-08-28T16:29:05.7051528Z
DBZG,1,2017-08-29T09:11:05.7051528Z
UNU4,2,2017-08-28T15:56:05.7051528Z
4U0Z,0,2017-08-29T09:51:05.7051528Z
EE0S,5,2017-08-28T16:34:05.7051528Z
DBWM,3,2017-08-28T16:51:05.7051528Z
W1A3,10,2017-08-28T15:40:05.7051528Z
H3XQ,5,2017-08-28T15:44:05.7051528Z
AHDH,1,2017-08-29T09:35:05.7051528Z
J1IP,15,2017-08-28T16:34:05.7051528Z
DH5J,8,2017-08-28T16:18:05.7051528Z
LJU5,16,2017-08-28T16:59:05.7051528Z
LOL4,4,2017-08-28T16:27:05.7051528Z
JQTM,9,2017-08-28T16:59:05.7051528Z
ANNV,3,2017-08-29T09:05:05.7051528Z
FFSE,1,2017-08-29T09:18:05.7051528Z
XX45,0,2017-08-29T09:06:05.7051528Z
3HLN,0,2017-08-29T09:07:05.7051528Z
1ZNS,0,2017-08-28T16:00:05.7051528Z
NRRO,0,2017-08-29T09:38:05.7051528Z
M5BI,1,2017-08-28T16:15:05.7051528Z
V20F,6,2017-08-29T10:17:05.7051528Z
3IP1,2,2017-08-28T16:30:05.7051528Z
UH1P,3,2017-08-28T16:21:05.7051528Z
JWUI,22,2017-08-28T16:56:05.7051528Z
AXTV,8,2017-08-28T16:55:05.7051528Z
VZXG,0,2017-08-29T09:28:05.7051528Z
ZUZ3,6,2017-08-28T16:07:05.7051528Z
C42A,33,2017-08-28T16:55:05.7051528Z
5T3E,12,2017-08-28T15:39:05.7051528Z
JQTM,9,2017-08-29T09:03:05.7051528Z
G3XP,18,2017-08-28T16:59:05.7051528Z
V20F,3,2017-08-29T10:21:05.7051528Z
OHBR,2,2017-08-28T15:58:05.7051528Z
JQTM,4,2017-08-29T09:08:05.7051528Z
FX4F,0,2017-08-28T15:30:05.7051528Z
WTKH,6,2017-08-28T16:43:05.7051528Z
UXWV,27,2017-08-29T09:52:05.7051528Z
OKIB,0,2017-08-29T09:05:05.7051528Z
VSJV,12,2017-08-28T16:08:05.7051528Z
UUYC,0,2017-08-28T16:45:05.7051528Z
DH5J,10,2017-08-28T16:19:05.7051528Z
UZBV,16,2017-08-28T16:45:05.7051528Z
0KO1,0,2017-08-29T09:15:05.7051528Z
21FQ,0,2017-08-29T09:32:05.7051528Z
21Y5,0,2017-08-28T16:46:05.7051528Z
UBJP,3,2017-08-29T09:05:05.7051528Z
HIRY,1,2017-08-28T15:42:05.7051528Z
R4NX,14,2017-08-28T16:38:05.7051528Z
21FQ,0,2017-08-29T09:37:05.7051528Z
DBLL,9,2017-08-28T16:25:05.7051528Z
XCCN,4,2017-08-29T09:33:05.7051528Z
Y0LZ,17,2017-08-28T16:55:05.7051528Z
21FQ,0,2017-08-29T09:29:05.7051528Z
BW5P,16,2017-08-29T09:03:05.7051528Z
LZCW,5,2017-08-28T16:32:05.7051528Z
3G3Y,0,2017-08-29T10:15:05.7051528Z
3I10,17,2017-08-29T09:00:05.7051528Z
5LCH,12,2017-08-28T16:21:05.7051528Z
YCRV,12,2017-08-29T09:10:05.7051528Z
ALNY,4,2017-08-28T15:56:05.7051528Z
WTKH,5,2017-08-28T16:46:05.7051528Z
3PMW,13,2017-08-29T09:55:05.7051528Z
S0PH,3,2017-08-28T16:17:05.7051528Z
CU14,27,2017-08-28T16:58:05.7051528Z
JQTM,5,2017-08-29T09:12:05.7051528Z
UYP5,17,2017-08-28T16:22:05.7051528Z
KV5X,5,2017-08-29T09:12:05.7051528Z
XCCN,8,2017-08-29T09:36:05.7051528Z
GHRC,13,2017-08-29T09:15:05.7051528Z
HKPE,2,2017-08-28T16:39:05.7051528Z
OKIB,4,2017-08-29T09:08:05.7051528Z
3PMW,10,2017-08-29T09:51:05.7051528Z
MFHL,38,2017-08-29T09:29:05.7051528Z
SKGG,26,2017-08-28T16:21:05.7051528Z
BRC2,1,2017-08-28T16:27:05.7051528Z
DH5J,10,2017-08-28T16:24:05.7051528Z
0AAH,19,2017-08-29T09:31:05.7051528Z
FFAU,0,2017-08-28T16:00:05.7051528Z
GZUU,11,2017-08-29T09:00:05.7051528Z
UZBV,15,2017-08-28T16:50:05.7051528Z
4U0Z,0,2017-08-29T09:56:05.7051528Z
2T0Y,8,2017-08-29T09:04:05.7051528Z
FFSE,0,2017-08-29T09:20:05.7051528Z
21FQ,0,2017-08-29T09:44:05.7051528Z
1PZ2,1,2017-08-28T16:25:05.7051528Z
B5YG,0,2017-08-28T16:32:05.7051528Z
FX4F,0,2017-08-28T15:34:05.7051528Z
K2KI,4,2017-08-28T16:46:05.7051528Z
0U0B,41,2017-08-28T16:42:05.7051528Z
BF0G,0,2017-08-29T10:26:05.7051528Z
YVGA,2,2017-08-29T10:04:05.7051528Z
JM3Q,26,2017-08-28T15:37:05.7051528Z
XIHC,13,2017-08-28T16:22:05.7051528Z
3I10,17,2017-08-29T09:01:05.7051528Z
L3AP,3,2017-08-28T16:24:05.7051528Z
3IP1,0,2017-08-28T16:34:05.7051528Z
5T3E,7,2017-08-28T15:44:05.7051528Z
NRRO,0,2017-08-29T09:40:05.7051528Z
3I10,16,2017-08-29T09:02:05.7051528Z
AHDH,2,2017-08-29T09:37:05.7051528Z
VLDE,21,2017-08-28T16:35:05.7051528Z
SUR1,8,2017-08-28T16:24:05.7051528Z
K2KI,5,2017-08-28T16:47:05.7051528Z
REZR,13,2017-08-29T09:12:05.7051528Z
W1A3,14,2017-08-28T15:44:05.7051528Z
BW5P,15,2017-08-29T09:06:05.7051528Z
XMSH,5,2017-08-28T15:46:05.7051528Z
UH1P,1,2017-08-28T16:22:05.7051528Z
0F2E,20,2017-08-29T09:06:05.7051528Z
V20F,1,2017-08-29T10:25:05.7051528Z
KV5X,7,2017-08-29T09:16:05.7051528Z
11H1,0,2017-08-28T16:05:05.7051528Z
DBZG,0,2017-08-29T09:14:05.7051528Z
21FQ,0,2017-08-29T09:39:05.7051528Z
DQTM,3,2017-08-28T16:35:05.7051528Z
VSJV,12,2017-08-28T16:09:05.7051528Z
JWUI,17,2017-08-28T16:57:05.7051528Z
BEHY,13,2017-08-28T16:26:05.7051528Z
YVGA,6,2017-08-29T10:09:05.7051528Z
BF0G,0,2017-08-29T10:29:05.7051528Z
XCCN,8,2017-08-29T09:39:05.7051528Z
GARC,4,2017-08-28T15:57:05.7051528Z
SUR1,8,2017-08-28T16:27:05.7051528Z
BEHY,13,2017-08-28T16:28:05.7051528Z
REZR,9,2017-08-29T09:13:05.7051528Z
S0PH,7,2017-08-28T16:21:05.7051528Z
Q3DH,17,2017-08-28T16:51:05.7051528Z
QXY5,0,2017-08-28T16:32:05.7051528Z
XUDH,13,2017-08-28T16:27:05.7051528Z
DQTM,0,2017-08-28T16:39:05.7051528Z
UXWV,23,2017-08-29T09:55:05.7051528Z
ANNV,0,2017-08-29T09:08:05.7051528Z
AHDH,0,2017-08-29T09:41:05.7051528Z
HXA2,20,2017-08-28T16:56:05.7051528Z
2TRU,6,2017-08-28T16:58:05.7051528Z
WK0Z,1,2017-08-29T10:29:05.7051528Z
J1IP,14,2017-08-28T16:35:05.7051528Z
LOL4,0,2017-08-28T16:35:05.7051528Z
LOL4,1,2017-08-28T16:28:05.7051528Z
GSWR,12,2017-08-28T16:17:05.7051528Z
ZUZ3,7,2017-08-28T16:08:05.7051528Z
CU14,27,2017-08-29T09:03:05.7051528Z
OKIB,5,2017-08-29T09:10:05.7051528Z
1ROG,6,2017-08-28T16:34:05.7051528Z
VSJV,13,2017-08-28T16:13:05.7051528Z
DQTM,0,2017-08-28T16:37:05.7051528Z
LOL4,0,2017-08-28T16:32:05.7051528Z
1ZNS,1,2017-08-28T16:02:05.7051528Z
UNU4,4,2017-08-28T16:01:05.7051528Z
GSWR,8,2017-08-28T16:13:05.7051528Z
0F2E,24,2017-08-29T09:08:05.7051528Z
M5BI,5,2017-08-28T16:21:05.7051528Z
XCCN,5,2017-08-29T09:42:05.7051528Z
WSZR,12,2017-08-29T09:04:05.7051528Z
YCRV,11,2017-08-29T09:11:05.7051528Z
XIQY,6,2017-08-28T16:18:05.7051528Z
KV5X,10,2017-08-29T09:18:05.7051528Z
HIRY,0,2017-08-28T15:45:05.7051528Z
SWDN,2,2017-08-29T09:18:05.7051528Z
UBJP,3,2017-08-29T09:10:05.7051528Z
UUYC,2,2017-08-28T16:49:05.7051528Z
4U0Z,0,2017-08-29T09:59:05.7051528Z
LZCW,3,2017-08-28T16:35:05.7051528Z
M5BI,1,2017-08-28T16:18:05.7051528Z
3G3Y,3,2017-08-29T10:24:05.7051528Z
Q3DH,11,2017-08-28T16:54:05.7051528Z
W1A3,14,2017-08-28T15:49:05.7051528Z
SUR1,7,2017-08-28T16:29:05.7051528Z
VLDE,24,2017-08-28T16:39:05.7051528Z
G3XP,18,2017-08-29T09:02:05.7051528Z
FFSE,0,2017-08-29T09:21:05.7051528Z
W1A3,10,2017-08-28T15:52:05.7051528Z
JQTM,9,2017-08-29T09:17:05.7051528Z
XX45,1,2017-08-29T09:11:05.7051528Z
EE0S,6,2017-08-28T16:37:05.7051528Z
VZXG,0,2017-08-29T09:31:05.7051528Z
3HLN,1,2017-08-29T09:11:05.7051528Z
3G3Y,0,2017-08-29T10:19:05.7051528Z
JEKQ,18,2017-08-29T09:23:05.7051528Z
0U0B,45,2017-08-28T16:47:05.7051528Z
3IP1,4,2017-08-28T16:38:05.7051528Z
BEHY,14,2017-08-28T16:34:05.7051528Z
NRRO,0,2017-08-29T09:42:05.7051528Z
YVGA,9,2017-08-29T10:10:05.7051528Z
C42A,36,2017-08-28T16:56:05.7051528Z
0KO1,3,2017-08-29T09:17:05.7051528Z
DBWM,0,2017-08-28T16:56:05.7051528Z
XUDH,17,2017-08-28T16:28:05.7051528Z
BEHY,15,2017-08-28T16:32:05.7051528Z
XCCN,5,2017-08-29T09:45:05.7051528Z
FX4F,0,2017-08-28T15:37:05.7051528Z
2T0Y,10,2017-08-29T09:06:05.7051528Z
4U0Z,0,2017-08-29T10:01:05.7051528Z
5LCH,14,2017-08-28T16:23:05.7051528Z
S0PH,5,2017-08-28T16:22:05.7051528Z
CIAW,5,2017-08-28T15:56:05.7051528Z
21FQ,1,2017-08-29T09:48:05.7051528Z
UNU4,9,2017-08-28T16:06:05.7051528Z
Q3DH,14,2017-08-28T16:52:05.7051528Z
GZUU,12,2017-08-29T09:05:05.7051528Z
XUDH,17,2017-08-28T16:34:05.7051528Z
DBWM,1,2017-08-29T09:00:05.7051528Z
SKGG,30,2017-08-28T16:25:05.7051528Z
B5YG,1,2017-08-28T16:33:05.7051528Z
H3XQ,0,2017-08-28T15:45:05.7051528Z
AXTV,5,2017-08-28T16:59:05.7051528Z
K2KI,5,2017-08-28T16:49:05.7051528Z
H3XQ,0,2017-08-28T15:50:05.7051528Z
GHRC,16,2017-08-29T09:17:05.7051528Z
W1A3,7,2017-08-28T15:53:05.7051528Z
ALNY,5,2017-08-28T16:01:05.7051528Z
0F2E,20,2017-08-29T09:13:05.7051528Z
UZBV,17,2017-08-28T16:53:05.7051528Z
XUDH,16,2017-08-28T16:30:05.7051528Z
AO1H,0,2017-08-28T16:31:05.7051528Z
OHBR,4,2017-08-28T16:03:05.7051528Z
OHBR,5,2017-08-28T16:08:05.7051528Z
WTKH,5,2017-08-28T16:50:05.7051528Z
1ROG,2,2017-08-28T16:37:05.7051528Z
LJU5,18,2017-08-29T09:02:05.7051528Z
R4NX,14,2017-08-28T16:43:05.7051528Z
EE0S,10,2017-08-28T16:40:05.7051528Z
XMSH,1,2017-08-28T15:48:05.7051528Z
KV5X,10,2017-08-29T09:23:05.7051528Z
4U0Z,0,2017-08-29T10:04:05.7051528Z
BF0G,3,2017-08-29T10:30:05.7051528Z
SUR1,10,2017-08-28T16:31:05.7051528Z
J1IP,15,2017-08-28T16:37:05.7051528Z
UNU4,7,2017-08-28T16:03:05.7051528Z
LOL4,0,2017-08-28T16:38:05.7051528Z
SKGG,28,2017-08-28T16:27:05.7051528Z
L3AP,2,2017-08-28T16:26:05.7051528Z
V20F,5,2017-08-29T10:29:05.7051528Z
3PMW,7,2017-08-29T10:03:05.7051528Z
2TRU,6,2017-08-29T09:02:05.7051528Z
0KO1,0,2017-08-29T09:18:05.7051528Z
FX4F,0,2017-08-28T15:41:05.7051528Z
CU14,28,2017-08-29T09:08:05.7051528Z
SUR1,11,2017-08-28T16:34:05.7051528Z
C42A,37,2017-08-29T09:00:05.7051528Z
DBLL,4,2017-08-28T16:30:05.7051528Z
J1IP,13,2017-08-28T16:39:05.7051528Z
DH5J,11,2017-08-28T16:27:05.7051528Z
SUR1,9,2017-08-28T16:38:05.7051528Z
GZUU,13,2017-08-29T09:07:05.7051528Z
OHBR,1,2017-08-28T16:06:05.7051528Z
J1IP,14,2017-08-28T16:41:05.7051528Z
3HLN,0,2017-08-29T09:12:05.7051528Z
FFSE,0,2017-08-29T09:22:05.7051528Z
OKIB,1,2017-08-29T09:12:05.7051528Z
YVGA,5,2017-08-29T10:16:05.7051528Z
XMSH,0,2017-08-28T15:52:05.7051528Z
5T3E,11,2017-08-28T15:49:05.7051528Z
LJU5,13,2017-08-29T09:03:05.7051528Z
YVGA,8,2017-08-29T10:11:05.7051528Z
GSWR,15,2017-08-28T16:22:05.7051528Z
3I10,14,2017-08-29T09:04:05.7051528Z
3G3Y,1,2017-08-29T10:28:05.7051528Z
B5YG,1,2017-08-28T16:36:05.7051528Z
11H1,2,2017-08-28T16:10:05.7051528Z
3HLN,2,2017-08-29T09:17:05.7051528Z
DBWM,0,2017-08-29T09:02:05.7051528Z
3PMW,3,2017-08-29T10:08:05.7051528Z
3PMW,10,2017-08-29T10:00:05.7051528Z
21Y5,1,2017-08-28T16:50:05.7051528Z
Y0LZ,17,2017-08-28T16:57:05.7051528Z
R4NX,11,2017-08-28T16:48:05.7051528Z
UUYC,2,2017-08-28T16:58:05.7051528Z
MFHL,31,2017-08-29T09:33:05.7051528Z
UUYC,3,2017-08-28T16:51:05.7051528Z
MFHL,35,2017-08-29T09:32:05.7051528Z
