cameraid,vehicleregistration,speed,speedlimit,locationlatitude,locationlongitude,time
Camera 4,K91,4,60,51.497349752867,0.137551719111167,2017-08-30T16:41:19.9796697Z
Camera 14,J77,18,40,51.3315898387475,0.0980881892282903,2017-08-30T16:41:20.0757049Z
Camera 34,D90,12,60,51.4544967464661,0.0636478516468955,2017-08-30T16:41:20.2447194Z
Camera 17,M80,21,70,51.6968471052884,-0.0339673934974359,2017-08-30T16:41:19.1036721Z
Camera 41,D45,18,70,51.6705305834359,0.178651195989178,2017-08-30T16:41:20.3096693Z
Camera 40,M64,20,60,51.4172124813821,-0.278042005302346,2017-08-30T16:41:19.1897115Z
Camera 5,R76,16,70,51.5724160145348,-0.548802058902255,2017-08-30T16:41:19.2006991Z
Camera 42,V34,8,20,51.2852651665362,-0.535959605472034,2017-08-30T16:41:20.4657196Z
Camera 15,G96,48,50,51.3135642742163,0.121649782375957,2017-08-30T16:41:20.4806988Z
Camera 1,Y24,20,30,51.2987386548789,-0.0151569348535957,2017-08-30T16:41:20.5707007Z
Camera 39,X14,26,50,51.6969429889397,-0.255128822346241,2017-08-30T16:41:20.5476996Z
Camera 30,P48,35,20,51.2422977904381,-0.275791971104562,2017-08-30T16:41:20.6546726Z
Camera 47,R30,44,70,51.5803371476854,0.23584554070272,2017-08-30T16:41:19.4646980Z
Camera 24,X94,1,20,51.5465129639504,-0.1937376746493,2017-08-30T16:41:20.6546726Z
Camera 32,E34,116,40,51.5128882949506,0.280805414414067,2017-08-30T16:41:20.8386693Z
Camera 3,X17,86,50,51.6511492193817,0.175783756163873,2017-08-30T16:41:20.8857115Z
Camera 32,D87,101,40,51.5128882949506,0.280805414414067,2017-08-30T16:41:20.9427217Z
Camera 9,X37,16,50,51.4243959437404,-0.0286479029013365,2017-08-30T16:41:20.9167066Z
Camera 35,L10,15,70,51.4130804902811,-0.179536756784336,2017-08-30T16:41:21.0006704Z
Camera 38,Z96,98,40,51.3485423636571,0.131531654242637,2017-08-30T16:41:19.8047042Z
Camera 36,C18,0,20,51.680859282378,0.0148869331698217,2017-08-30T16:41:21.1148838Z
Camera 18,A71,20,20,51.655882654568,-0.543575567909062,2017-08-30T16:41:19.9186693Z
Camera 39,D82,20,50,51.6969429889397,-0.255128822346241,2017-08-30T16:41:19.9306695Z
Camera 33,X34,2,50,51.5100252604243,-0.1004507718998,2017-08-30T16:41:21.0727073Z
Camera 28,X71,37,60,51.2310339972853,-0.472023856598765,2017-08-30T16:41:21.1746707Z
Camera 49,C18,67,30,51.4660728652435,-0.38382768819702,2017-08-30T16:41:20.0757049Z
Camera 31,V33,47,30,51.516913883196,0.174217979682664,2017-08-30T16:41:21.2686983Z
Camera 25,F41,3,30,51.518425959777,-0.400272391277868,2017-08-30T16:41:21.4412099Z
Camera 26,K61,20,40,51.5939539796656,-0.299903785865331,2017-08-30T16:41:21.4636780Z
Camera 19,Z45,2,30,51.2199598143911,0.130932753972192,2017-08-30T16:41:21.4776782Z
Camera 44,R33,13,40,51.3542435046906,0.291285509025635,2017-08-30T16:41:21.5776693Z
Camera 39,A78,11,50,51.6969429889397,-0.255128822346241,2017-08-30T16:41:21.6486693Z
Camera 29,D58,5,70,51.2337321428303,0.203791193699911,2017-08-30T16:41:21.6676982Z
Camera 10,S84,6,60,51.3036396021554,-0.333704405472958,2017-08-30T16:41:21.6986720Z
Camera 16,H63,98,60,51.4338229493116,-0.326779599495918,2017-08-30T16:41:21.6486693Z
Camera 0,J61,5,20,51.3363706789483,0.228715979043229,2017-08-30T16:41:21.7536701Z
Camera 28,K77,5,60,51.2310339972853,-0.472023856598765,2017-08-30T16:41:20.5627043Z
Camera 11,L87,108,70,51.6479995269784,-0.489912629779328,2017-08-30T16:41:21.8076701Z
Camera 39,V42,7,50,51.6969429889397,-0.255128822346241,2017-08-30T16:41:21.7486694Z
Camera 45,F74,20,50,51.4964912206909,0.129299561418881,2017-08-30T16:41:21.8526695Z
Camera 45,R67,5,50,51.4964912206909,0.129299561418881,2017-08-30T16:41:20.7296699Z
Camera 3,B11,88,50,51.6511492193817,0.175783756163873,2017-08-30T16:41:22.0086991Z
Camera 23,K57,2,70,51.2884340682226,0.0107327492375126,2017-08-30T16:41:20.8207033Z
Camera 18,J34,21,20,51.655882654568,-0.543575567909062,2017-08-30T16:41:22.0427050Z
Camera 37,K27,90,30,51.413342024153,-0.00153631866453974,2017-08-30T16:41:22.0597321Z
Camera 36,M83,20,20,51.680859282378,0.0148869331698217,2017-08-30T16:41:20.9307087Z
Camera 12,Z21,14,20,51.5046424132752,-0.0719003790568679,2017-08-30T16:41:22.2296747Z
Camera 46,Y22,20,60,51.7131305584227,-0.412420534749942,2017-08-30T16:41:22.2296747Z
Camera 48,T44,20,20,51.707702178406,-0.406872000734115,2017-08-30T16:41:22.2606738Z
Camera 8,Y33,32,40,51.4364856461993,0.266487556052279,2017-08-30T16:41:22.3697050Z
Camera 27,M60,20,50,51.7176609518381,0.326906892997577,2017-08-30T16:41:22.4666997Z
Camera 13,Y23,13,30,51.6993799065426,-0.0751390999869216,2017-08-30T16:41:22.5556717Z
Camera 25,K53,20,30,51.518425959777,-0.400272391277868,2017-08-30T16:41:22.5556717Z
Camera 43,V33,20,30,51.2233268041761,-0.427825092307253,2017-08-30T16:41:21.3616694Z
Camera 6,E76,6,20,51.6071419506756,-0.189048482556971,2017-08-30T16:41:22.5136734Z
Camera 21,G30,64,50,51.719368061522,-0.487923626080968,2017-08-30T16:41:22.6347079Z
Camera 27,T94,14,50,51.7176609518381,0.326906892997577,2017-08-30T16:41:22.5736871Z
Camera 33,W94,20,50,51.5100252604243,-0.1004507718998,2017-08-30T16:41:22.6826962Z
Camera 1,J57,12,30,51.2987386548789,-0.0151569348535957,2017-08-30T16:41:22.6826962Z
Camera 20,M96,11,40,51.3172513248692,-0.0620099612516122,2017-08-30T16:41:21.5556694Z
Camera 47,G41,70,70,51.5803371476854,0.23584554070272,2017-08-30T16:41:21.5776693Z
Camera 44,T14,20,40,51.3542435046906,0.291285509025635,2017-08-30T16:41:22.7936769Z
Camera 34,L52,5,60,51.4544967464661,0.0636478516468955,2017-08-30T16:41:22.8678481Z
Camera 2,S71,2,40,51.4163621658107,-0.552565269149057,2017-08-30T16:41:21.6676982Z
Camera 11,F10,97,70,51.6479995269784,-0.489912629779328,2017-08-30T16:41:22.9266828Z
Camera 39,A74,14,50,51.6969429889397,-0.255128822346241,2017-08-30T16:41:21.8596976Z
Camera 26,L58,20,40,51.5939539796656,-0.299903785865331,2017-08-30T16:41:23.1746989Z
Camera 37,V24,60,30,51.413342024153,-0.00153631866453974,2017-08-30T16:41:23.1706981Z
Camera 5,A40,20,70,51.5724160145348,-0.548802058902255,2017-08-30T16:41:23.3077343Z
Camera 16,H22,70,60,51.4338229493116,-0.326779599495918,2017-08-30T16:41:23.2597081Z
Camera 44,S30,12,40,51.3542435046906,0.291285509025635,2017-08-30T16:41:22.1846693Z
Camera 49,X10,76,30,51.4660728652435,-0.38382768819702,2017-08-30T16:41:22.1846693Z
Camera 44,N35,18,40,51.3542435046906,0.291285509025635,2017-08-30T16:41:23.4036695Z
Camera 40,Z74,20,60,51.4172124813821,-0.278042005302346,2017-08-30T16:41:22.3067041Z
Camera 43,B47,9,30,51.2233268041761,-0.427825092307253,2017-08-30T16:41:23.4666972Z
Camera 15,X16,83,50,51.3135642742163,0.121649782375957,2017-08-30T16:41:23.6046693Z
Camera 18,J72,10,20,51.655882654568,-0.543575567909062,2017-08-30T16:41:23.6657055Z
Camera 35,T17,20,70,51.4130804902811,-0.179536756784336,2017-08-30T16:41:22.6206737Z
Camera 28,H35,72,60,51.2310339972853,-0.472023856598765,2017-08-30T16:41:23.7896692Z
Camera 17,A47,29,70,51.6968471052884,-0.0339673934974359,2017-08-30T16:41:22.7147028Z
Camera 23,D76,8,70,51.2884340682226,0.0107327492375126,2017-08-30T16:41:23.9296981Z
Camera 7,T50,118,30,51.3574101360434,-0.331879212122002,2017-08-30T16:41:22.7347055Z
Camera 34,B76,20,60,51.4544967464661,0.0636478516468955,2017-08-30T16:41:23.9846752Z
Camera 43,J97,19,30,51.2233268041761,-0.427825092307253,2017-08-30T16:41:24.0707071Z
Camera 43,E85,18,30,51.2233268041761,-0.427825092307253,2017-08-30T16:41:24.1706980Z
Camera 22,E30,32,60,51.2808709704299,-0.349814077345518,2017-08-30T16:41:24.2036983Z
Camera 21,F85,38,50,51.719368061522,-0.487923626080968,2017-08-30T16:41:24.2437091Z
Camera 2,E65,0,40,51.4163621658107,-0.552565269149057,2017-08-30T16:41:24.2747750Z
Camera 26,V76,3,40,51.5939539796656,-0.299903785865331,2017-08-30T16:41:23.0746734Z
Camera 22,E43,12,60,51.2808709704299,-0.349814077345518,2017-08-30T16:41:24.3076716Z
Camera 36,G45,14,20,51.680859282378,0.0148869331698217,2017-08-30T16:41:24.2316742Z
Camera 7,B52,118,30,51.3574101360434,-0.331879212122002,2017-08-30T16:41:24.3427303Z
Camera 30,X98,24,20,51.2422977904381,-0.275791971104562,2017-08-30T16:41:24.2747750Z
Camera 46,M55,7,60,51.7131305584227,-0.412420534749942,2017-08-30T16:41:24.3427303Z
Camera 32,X83,113,40,51.5128882949506,0.280805414414067,2017-08-30T16:41:24.5586693Z
Camera 46,D33,14,60,51.7131305584227,-0.412420534749942,2017-08-30T16:41:24.5536697Z
Camera 42,D18,20,20,51.2852651665362,-0.535959605472034,2017-08-30T16:41:24.5916693Z
Camera 25,L46,13,30,51.518425959777,-0.400272391277868,2017-08-30T16:41:24.6656705Z
Camera 47,M84,91,70,51.5803371476854,0.23584554070272,2017-08-30T16:41:24.6836705Z
Camera 14,T83,29,40,51.3315898387475,0.0980881892282903,2017-08-30T16:41:24.6956720Z
Camera 8,V24,13,40,51.4364856461993,0.266487556052279,2017-08-30T16:41:23.4767193Z
Camera 15,B96,68,50,51.3135642742163,0.121649782375957,2017-08-30T16:41:24.7156694Z
Camera 27,J51,20,50,51.7176609518381,0.326906892997577,2017-08-30T16:41:24.6956720Z
Camera 14,Y31,14,40,51.3315898387475,0.0980881892282903,2017-08-30T16:41:24.8066692Z
Camera 15,X23,102,50,51.3135642742163,0.121649782375957,2017-08-30T16:41:24.8266846Z
Camera 26,G50,2,40,51.5939539796656,-0.299903785865331,2017-08-30T16:41:24.7896693Z
Camera 36,S87,0,20,51.680859282378,0.0148869331698217,2017-08-30T16:41:24.8366752Z
Camera 40,Y68,18,60,51.4172124813821,-0.278042005302346,2017-08-30T16:41:24.9197043Z
Camera 41,K54,21,70,51.6705305834359,0.178651195989178,2017-08-30T16:41:24.9197043Z
Camera 45,A30,11,50,51.4964912206909,0.129299561418881,2017-08-30T16:41:24.9686706Z
Camera 12,Y56,0,20,51.5046424132752,-0.0719003790568679,2017-08-30T16:41:23.8516695Z
Camera 19,H16,20,30,51.2199598143911,0.130932753972192,2017-08-30T16:41:25.0877054Z
Camera 48,F18,10,20,51.707702178406,-0.406872000734115,2017-08-30T16:41:23.8737045Z
Camera 3,E18,87,50,51.6511492193817,0.175783756163873,2017-08-30T16:41:25.1236820Z
Camera 20,P38,20,40,51.3172513248692,-0.0620099612516122,2017-08-30T16:41:25.1646694Z
Camera 24,V90,20,20,51.5465129639504,-0.1937376746493,2017-08-30T16:41:25.2646982Z
Camera 13,E57,17,30,51.6993799065426,-0.0751390999869216,2017-08-30T16:41:25.2757059Z
Camera 4,W34,0,60,51.497349752867,0.137551719111167,2017-08-30T16:41:24.0876985Z
Camera 49,S34,110,30,51.4660728652435,-0.38382768819702,2017-08-30T16:41:25.3007060Z
Camera 14,T78,22,40,51.3315898387475,0.0980881892282903,2017-08-30T16:41:25.4067079Z
Camera 37,K18,86,30,51.413342024153,-0.00153631866453974,2017-08-30T16:41:24.2747750Z
Camera 9,G22,22,50,51.4243959437404,-0.0286479029013365,2017-08-30T16:41:25.5156981Z
Camera 30,J46,20,20,51.2422977904381,-0.275791971104562,2017-08-30T16:41:24.3746706Z
Camera 23,T66,16,70,51.2884340682226,0.0107327492375126,2017-08-30T16:41:25.5426989Z
Camera 38,K66,110,40,51.3485423636571,0.131531654242637,2017-08-30T16:41:24.4297036Z
Camera 43,T87,20,30,51.2233268041761,-0.427825092307253,2017-08-30T16:41:25.7867928Z
Camera 17,L40,23,70,51.6968471052884,-0.0339673934974359,2017-08-30T16:41:25.8187221Z
Camera 13,F88,20,30,51.6993799065426,-0.0751390999869216,2017-08-30T16:41:24.6656705Z
Camera 21,H60,18,50,51.719368061522,-0.487923626080968,2017-08-30T16:41:25.8426701Z
Camera 27,B23,8,50,51.7176609518381,0.326906892997577,2017-08-30T16:41:24.7956693Z
Camera 40,M17,5,60,51.4172124813821,-0.278042005302346,2017-08-30T16:41:26.0237042Z
Camera 34,C55,3,60,51.4544967464661,0.0636478516468955,2017-08-30T16:41:26.1016989Z
Camera 31,A23,52,30,51.516913883196,0.174217979682664,2017-08-30T16:41:24.8857046Z
Camera 16,B72,40,60,51.4338229493116,-0.326779599495918,2017-08-30T16:41:24.8857046Z
Camera 32,R83,103,40,51.5128882949506,0.280805414414067,2017-08-30T16:41:26.1767042Z
Camera 4,D10,20,60,51.497349752867,0.137551719111167,2017-08-30T16:41:26.2017045Z
Camera 6,F57,20,20,51.6071419506756,-0.189048482556971,2017-08-30T16:41:26.1176992Z
Camera 11,F44,113,70,51.6479995269784,-0.489912629779328,2017-08-30T16:41:25.0406699Z
Camera 29,K93,20,70,51.2337321428303,0.203791193699911,2017-08-30T16:41:26.2807045Z
Camera 35,A84,2,70,51.4130804902811,-0.179536756784336,2017-08-30T16:41:26.4176985Z
Camera 48,A92,20,20,51.707702178406,-0.406872000734115,2017-08-30T16:41:26.4796988Z
Camera 10,C65,11,60,51.3036396021554,-0.333704405472958,2017-08-30T16:41:25.3007060Z
Camera 39,A80,19,50,51.6969429889397,-0.255128822346241,2017-08-30T16:41:26.4796988Z
Camera 46,J36,20,60,51.7131305584227,-0.412420534749942,2017-08-30T16:41:26.6666693Z
Camera 33,R35,20,50,51.5100252604243,-0.1004507718998,2017-08-30T16:41:26.7976988Z
Camera 1,H68,1,30,51.2987386548789,-0.0151569348535957,2017-08-30T16:41:26.7976988Z
Camera 2,K33,10,40,51.4163621658107,-0.552565269149057,2017-08-30T16:41:26.8846732Z
Camera 5,X98,5,70,51.5724160145348,-0.548802058902255,2017-08-30T16:41:26.9166722Z
Camera 35,M65,20,70,51.4130804902811,-0.179536756784336,2017-08-30T16:41:25.7286983Z
Camera 47,G53,85,70,51.5803371476854,0.23584554070272,2017-08-30T16:41:25.7867260Z
Camera 26,L44,0,40,51.5939539796656,-0.299903785865331,2017-08-30T16:41:25.9017057Z
Camera 11,L53,85,70,51.6479995269784,-0.489912629779328,2017-08-30T16:41:27.1576707Z
Camera 8,T31,20,40,51.4364856461993,0.266487556052279,2017-08-30T16:41:27.0866983Z
Camera 32,Z14,101,40,51.5128882949506,0.280805414414067,2017-08-30T16:41:27.2786693Z
Camera 28,T64,58,60,51.2310339972853,-0.472023856598765,2017-08-30T16:41:27.4066987Z
Camera 0,B62,0,20,51.3363706789483,0.228715979043229,2017-08-30T16:41:26.3576988Z
Camera 44,T38,8,40,51.3542435046906,0.291285509025635,2017-08-30T16:41:26.5086980Z
Camera 45,C24,1,50,51.4964912206909,0.129299561418881,2017-08-30T16:41:27.7346981Z
Camera 18,R44,20,20,51.655882654568,-0.543575567909062,2017-08-30T16:41:27.7736985Z
Camera 40,T44,20,60,51.4172124813821,-0.278042005302346,2017-08-30T16:41:26.6336693Z
Camera 27,V18,5,50,51.7176609518381,0.326906892997577,2017-08-30T16:41:27.8986693Z
Camera 4,C97,6,60,51.497349752867,0.137551719111167,2017-08-30T16:41:27.8217064Z
Camera 1,S77,20,30,51.2987386548789,-0.0151569348535957,2017-08-30T16:41:27.9157208Z
Camera 10,J21,0,60,51.3036396021554,-0.333704405472958,2017-08-30T16:41:27.9157208Z
Camera 2,J72,20,40,51.4163621658107,-0.552565269149057,2017-08-30T16:41:27.9987053Z
Camera 13,T21,2,30,51.6993799065426,-0.0751390999869216,2017-08-30T16:41:26.8846732Z
Camera 48,F52,13,20,51.707702178406,-0.406872000734115,2017-08-30T16:41:28.0906741Z
Camera 25,M65,1,30,51.518425959777,-0.400272391277868,2017-08-30T16:41:28.2906742Z
Camera 3,Y65,116,50,51.6511492193817,0.175783756163873,2017-08-30T16:41:28.2426701Z
Camera 32,Z37,101,40,51.5128882949506,0.280805414414067,2017-08-30T16:41:28.3836693Z
Camera 7,E31,113,30,51.3574101360434,-0.331879212122002,2017-08-30T16:41:28.4687691Z
Camera 12,B22,7,20,51.5046424132752,-0.0719003790568679,2017-08-30T16:41:28.4687691Z
Camera 49,G90,99,30,51.4660728652435,-0.38382768819702,2017-08-30T16:41:28.4186971Z
Camera 38,M60,105,40,51.3485423636571,0.131531654242637,2017-08-30T16:41:28.5396988Z
Camera 11,X86,66,70,51.6479995269784,-0.489912629779328,2017-08-30T16:41:28.7586697Z
Camera 46,K72,20,60,51.7131305584227,-0.412420534749942,2017-08-30T16:41:28.7746708Z
Camera 45,H61,8,50,51.4964912206909,0.129299561418881,2017-08-30T16:41:27.5926989Z
Camera 37,F10,118,30,51.413342024153,-0.00153631866453974,2017-08-30T16:41:28.8896981Z
Camera 43,L21,20,30,51.2233268041761,-0.427825092307253,2017-08-30T16:41:28.9166694Z
Camera 3,Z86,119,50,51.6511492193817,0.175783756163873,2017-08-30T16:41:28.8556695Z
Camera 30,S54,22,20,51.2422977904381,-0.275791971104562,2017-08-30T16:41:28.9786976Z
Camera 16,E31,13,60,51.4338229493116,-0.326779599495918,2017-08-30T16:41:29.0007070Z
Camera 21,F73,59,50,51.719368061522,-0.487923626080968,2017-08-30T16:41:28.9626709Z
Camera 18,L26,14,20,51.655882654568,-0.543575567909062,2017-08-30T16:41:27.8766700Z
Camera 16,B87,20,60,51.4338229493116,-0.326779599495918,2017-08-30T16:41:29.1036699Z
Camera 29,D33,20,70,51.2337321428303,0.203791193699911,2017-08-30T16:41:27.8986693Z
Camera 26,L23,3,40,51.5939539796656,-0.299903785865331,2017-08-30T16:41:29.0326693Z
Camera 26,C18,6,40,51.5939539796656,-0.299903785865331,2017-08-30T16:41:29.1316972Z
Camera 22,X57,20,60,51.2808709704299,-0.349814077345518,2017-08-30T16:41:27.9157208Z
Camera 6,E81,2,20,51.6071419506756,-0.189048482556971,2017-08-30T16:41:29.2276694Z
Camera 24,L70,12,20,51.5465129639504,-0.1937376746493,2017-08-30T16:41:29.3797103Z
Camera 33,D63,11,50,51.5100252604243,-0.1004507718998,2017-08-30T16:41:29.4016693Z
Camera 36,K50,13,20,51.680859282378,0.0148869331698217,2017-08-30T16:41:29.4456970Z
Camera 31,P78,79,30,51.516913883196,0.174217979682664,2017-08-30T16:41:29.4979287Z
Camera 17,M95,17,70,51.6968471052884,-0.0339673934974359,2017-08-30T16:41:29.4336694Z
Camera 41,R44,30,70,51.6705305834359,0.178651195989178,2017-08-30T16:41:29.5287072Z
Camera 10,B16,20,60,51.3036396021554,-0.333704405472958,2017-08-30T16:41:29.5087368Z
Camera 44,A88,7,40,51.3542435046906,0.291285509025635,2017-08-30T16:41:29.6176984Z
Camera 15,N23,73,50,51.3135642742163,0.121649782375957,2017-08-30T16:41:28.4297058Z
Camera 19,B63,18,30,51.2199598143911,0.130932753972192,2017-08-30T16:41:29.6956983Z
Camera 41,L85,19,70,51.6705305834359,0.178651195989178,2017-08-30T16:41:29.6347032Z
Camera 2,F66,0,40,51.4163621658107,-0.552565269149057,2017-08-30T16:41:29.7177056Z
Camera 39,H33,24,50,51.6969429889397,-0.255128822346241,2017-08-30T16:41:28.5866701Z
Camera 20,S56,10,40,51.3172513248692,-0.0620099612516122,2017-08-30T16:41:29.7737075Z
Camera 34,P41,10,60,51.4544967464661,0.0636478516468955,2017-08-30T16:41:28.7156692Z
Camera 49,D52,103,30,51.4660728652435,-0.38382768819702,2017-08-30T16:41:30.0256980Z
Camera 15,D93,66,50,51.3135642742163,0.121649782375957,2017-08-30T16:41:30.0447017Z
Camera 46,D31,0,60,51.7131305584227,-0.412420534749942,2017-08-30T16:41:28.8766731Z
Camera 37,H56,75,30,51.413342024153,-0.00153631866453974,2017-08-30T16:41:30.1157057Z
Camera 9,P51,20,50,51.4243959437404,-0.0286479029013365,2017-08-30T16:41:30.1346867Z
Camera 7,G30,113,30,51.3574101360434,-0.331879212122002,2017-08-30T16:41:30.0766734Z
Camera 48,L98,18,20,51.707702178406,-0.406872000734115,2017-08-30T16:41:30.2147106Z
Camera 2,Z43,8,40,51.4163621658107,-0.552565269149057,2017-08-30T16:41:29.1017061Z
Camera 40,V16,7,60,51.4172124813821,-0.278042005302346,2017-08-30T16:41:30.3576736Z
Camera 42,R20,1,20,51.2852651665362,-0.535959605472034,2017-08-30T16:41:29.2276694Z
Camera 40,A57,2,60,51.4172124813821,-0.278042005302346,2017-08-30T16:41:29.2447039Z
Camera 18,P24,12,20,51.655882654568,-0.543575567909062,2017-08-30T16:41:30.4787094Z
Camera 18,K61,10,20,51.655882654568,-0.543575567909062,2017-08-30T16:41:30.5766697Z
Camera 35,S92,20,70,51.4130804902811,-0.179536756784336,2017-08-30T16:41:30.5267243Z
Camera 47,E88,56,70,51.5803371476854,0.23584554070272,2017-08-30T16:41:29.4336694Z
Camera 7,T56,85,30,51.3574101360434,-0.331879212122002,2017-08-30T16:41:30.6796979Z
Camera 8,F33,20,40,51.4364856461993,0.266487556052279,2017-08-30T16:41:30.6956988Z
Camera 23,H56,15,70,51.2884340682226,0.0107327492375126,2017-08-30T16:41:29.6547053Z
Camera 13,N34,0,30,51.6993799065426,-0.0751390999869216,2017-08-30T16:41:30.9927050Z
Camera 28,E77,57,60,51.2310339972853,-0.472023856598765,2017-08-30T16:41:31.0116984Z
Camera 0,P37,20,20,51.3363706789483,0.228715979043229,2017-08-30T16:41:31.0556980Z
Camera 21,M52,40,50,51.719368061522,-0.487923626080968,2017-08-30T16:41:31.0706728Z
Camera 1,L21,5,30,51.2987386548789,-0.0151569348535957,2017-08-30T16:41:31.0256978Z
Camera 35,B24,12,70,51.4130804902811,-0.179536756784336,2017-08-30T16:41:31.1356693Z
Camera 38,L72,97,40,51.3485423636571,0.131531654242637,2017-08-30T16:41:31.1506692Z
Camera 28,M84,70,60,51.2310339972853,-0.472023856598765,2017-08-30T16:41:31.1196693Z
Camera 37,C31,100,30,51.413342024153,-0.00153631866453974,2017-08-30T16:41:30.0047052Z
Camera 14,T35,25,40,51.3315898387475,0.0980881892282903,2017-08-30T16:41:30.0127043Z
Camera 12,A16,12,20,51.5046424132752,-0.0719003790568679,2017-08-30T16:41:30.0766734Z
Camera 41,F11,18,70,51.6705305834359,0.178651195989178,2017-08-30T16:41:31.2436978Z
Camera 9,V36,4,50,51.4243959437404,-0.0286479029013365,2017-08-30T16:41:31.3596693Z
Camera 11,S77,76,70,51.6479995269784,-0.489912629779328,2017-08-30T16:41:31.3716695Z
Camera 5,Y25,1,70,51.5724160145348,-0.548802058902255,2017-08-30T16:41:31.5246729Z
Camera 27,Z44,3,50,51.7176609518381,0.326906892997577,2017-08-30T16:41:31.5126699Z
Camera 4,E25,0,60,51.497349752867,0.137551719111167,2017-08-30T16:41:31.4466702Z
Camera 47,H90,43,70,51.5803371476854,0.23584554070272,2017-08-30T16:41:31.5406693Z
Camera 14,J72,12,40,51.3315898387475,0.0980881892282903,2017-08-30T16:41:31.6366697Z
Camera 0,G61,8,20,51.3363706789483,0.228715979043229,2017-08-30T16:41:31.6656726Z
Camera 43,S66,7,30,51.2233268041761,-0.427825092307253,2017-08-30T16:41:30.5267243Z
Camera 7,Z40,77,30,51.3574101360434,-0.331879212122002,2017-08-30T16:41:31.7896978Z
Camera 23,H80,13,70,51.2884340682226,0.0107327492375126,2017-08-30T16:41:31.7606692Z
Camera 42,E28,20,20,51.2852651665362,-0.535959605472034,2017-08-30T16:41:31.8416995Z
Camera 41,F93,18,70,51.6705305834359,0.178651195989178,2017-08-30T16:41:31.8416995Z
Camera 8,F87,22,40,51.4364856461993,0.266487556052279,2017-08-30T16:41:31.9297090Z
Camera 9,Z56,20,50,51.4243959437404,-0.0286479029013365,2017-08-30T16:41:30.7436735Z
Camera 3,D60,91,50,51.6511492193817,0.175783756163873,2017-08-30T16:41:31.9686996Z
Camera 8,K84,17,40,51.4364856461993,0.266487556052279,2017-08-30T16:41:30.8116984Z
Camera 46,K66,7,60,51.7131305584227,-0.412420534749942,2017-08-30T16:41:31.9786736Z
Camera 36,S44,20,20,51.680859282378,0.0148869331698217,2017-08-30T16:41:32.1757049Z
Camera 16,E46,24,60,51.4338229493116,-0.326779599495918,2017-08-30T16:41:32.1987016Z
Camera 22,C92,4,60,51.2808709704299,-0.349814077345518,2017-08-30T16:41:31.0407086Z
Camera 45,F48,10,50,51.4964912206909,0.129299561418881,2017-08-30T16:41:32.3396693Z
Camera 34,J77,6,60,51.4544967464661,0.0636478516468955,2017-08-30T16:41:32.3396693Z
Camera 16,A98,20,60,51.4338229493116,-0.326779599495918,2017-08-30T16:41:32.3027043Z
Camera 38,S52,51,40,51.3485423636571,0.131531654242637,2017-08-30T16:41:32.3706694Z
Camera 38,F48,79,40,51.3485423636571,0.131531654242637,2017-08-30T16:41:31.2507037Z
Camera 23,K31,20,70,51.2884340682226,0.0107327492375126,2017-08-30T16:41:32.4776695Z
Camera 10,M56,3,60,51.3036396021554,-0.333704405472958,2017-08-30T16:41:32.6307046Z
Camera 24,L94,6,20,51.5465129639504,-0.1937376746493,2017-08-30T16:41:31.4786694Z
Camera 43,B65,11,30,51.2233268041761,-0.427825092307253,2017-08-30T16:41:32.6347033Z
Camera 29,A37,14,70,51.2337321428303,0.203791193699911,2017-08-30T16:41:31.5126699Z
Camera 35,R13,20,70,51.4130804902811,-0.179536756784336,2017-08-30T16:41:32.7447217Z
Camera 36,H95,0,20,51.680859282378,0.0148869331698217,2017-08-30T16:41:31.5586724Z
Camera 44,K84,15,40,51.3542435046906,0.291285509025635,2017-08-30T16:41:32.8277051Z
Camera 25,Y12,9,30,51.518425959777,-0.400272391277868,2017-08-30T16:41:32.9037048Z
Camera 6,V90,2,20,51.6071419506756,-0.189048482556971,2017-08-30T16:41:32.8377052Z
Camera 41,N37,17,70,51.6705305834359,0.178651195989178,2017-08-30T16:41:32.9516693Z
Camera 11,W16,110,70,51.6479995269784,-0.489912629779328,2017-08-30T16:41:32.9946697Z
Camera 23,H45,14,70,51.2884340682226,0.0107327492375126,2017-08-30T16:41:31.8676991Z
Camera 23,S98,8,70,51.2884340682226,0.0107327492375126,2017-08-30T16:41:33.0906975Z
Camera 30,P94,64,20,51.2422977904381,-0.275791971104562,2017-08-30T16:41:33.0906975Z
Camera 29,E82,10,70,51.2337321428303,0.203791193699911,2017-08-30T16:41:33.1277049Z
Camera 18,M90,13,20,51.655882654568,-0.543575567909062,2017-08-30T16:41:33.1806709Z
Camera 31,D83,115,30,51.516913883196,0.174217979682664,2017-08-30T16:41:33.1016979Z
Camera 32,W16,97,40,51.5128882949506,0.280805414414067,2017-08-30T16:41:31.9957054Z
Camera 18,V27,18,20,51.655882654568,-0.543575567909062,2017-08-30T16:41:33.2797041Z
Camera 32,G58,63,40,51.5128882949506,0.280805414414067,2017-08-30T16:41:32.0997044Z
Camera 48,G32,1,20,51.707702178406,-0.406872000734115,2017-08-30T16:41:33.3256731Z
Camera 39,W66,22,50,51.6969429889397,-0.255128822346241,2017-08-30T16:41:33.2466997Z
Camera 19,T92,2,30,51.2199598143911,0.130932753972192,2017-08-30T16:41:32.3047221Z
Camera 40,K68,9,60,51.4172124813821,-0.278042005302346,2017-08-30T16:41:33.4667045Z
